30/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500003,Venda Parcelada,25/04/2025,0204,000000053.3,00000002.39,00000050.91
30/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500002,Venda Parcelada,25/04/2025,0210,000000221.1,00000009.94,00000211.16
30/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500004,Venda Parcelada,25/04/2025,0210,000000067.5,00000003.03,00000064.47
30/06/2025,Piaui Materiais de Construcoes LTDA,00312636,2,Venda Parcelada,26/04/2025,0210,00000081.08,00000003.64,00000077.44
30/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500002,Venda Parcelada,27/05/2025,0104,00000163.62,00000007.36,00000156.26
30/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500003,Venda Parcelada,27/05/2025,0105,00000045.56,00000002.05,00000043.51
30/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500005,Venda Parcelada,27/05/2025,0105,000000100.3,00000004.51,00000095.79
30/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500004,Venda Parcelada,27/05/2025,0106,00000082.71,00000003.72,00000078.99
30/06/2025,Piaui Materiais de Construcoes LTDA,00312636,500002,Venda Parcelada,29/05/2025,0106,00000119.59,00000005.38,00000114.21
23/06/2025,PIAUI MATERIAIS DE CONSTRUCOES,00101358,8,Venda Parcelada,12/12/2024,0606,00000026.83,00000001.23,000000025.6
23/06/2025,PIAUI MATERIAIS DE CONSTRUCOES,00101358,12,Venda Parcelada,13/12/2024,0606,000000116.7,00000005.25,00000111.45
23/06/2025,PIAUI MATERIAIS DE CONSTRUCOES,00101358,42,Venda Parcelada,15/02/2025,0410,00000113.13,00000005.09,00000108.04
23/06/2025,PIAUI MATERIAIS DE CONSTRUCOES,00101358,65,Venda Parcelada,18/03/2025,0304,00000122.38,000000005.5,00000116.88
25/06/2025,PIAUI MATERIAIS DE CONSTRUCOES,00101358,27,Venda Parcelada,16/01/2025,0506,000000105.8,00000004.76,00000101.04
25/06/2025,PIAUI MATERIAIS DE CONSTRUCOES,00101358,80,Venda Parcelada,24/05/2025,0110,000000135.5,00000006.09,00000129.41
26/06/2025,PIAUI MATERIAIS DE CONSTRUCOES,00101358,45,Venda Parcelada,18/02/2025,0410,00000056.89,00000002.56,00000054.33
30/06/2025,PIAUI MATERIAIS DE CONSTRUCOES,00101358,81,Venda Parcelada,27/05/2025,0104,000000100.0,000000004.5,000000095.5
23/06/2025,Piaui Materiais de Construcoes,00312656,2,Venda,20/05/2025,0101,00000065.45,00000002.61,00000062.84
27/06/2025,Piaui Materiais de Construcoes,00312656,3,Venda Parcelada,18/01/2025,0506,00000080.17,000000003.6,00000076.57
